days,No immune suppression
31.4054054054054,0.292060558596775
31.5715715715716,0.289024858921012
31.7377377377377,0.285976293387805
31.9039039039039,0.282922052326376
32.0700700700701,0.279867759195329
32.2362362362362,0.276811124368625
32.4024024024024,0.273738993878034
32.5685685685686,0.270681240197068
32.7347347347347,0.267633327183424
32.9009009009009,0.264596917021815
33.0670670670671,0.261583982632201
33.2332332332332,0.258626023607267
33.3993993993994,0.25564044780241
33.5655655655656,0.252696521547815
33.7317317317317,0.249746715084007
33.8978978978979,0.246835416812605
34.0640640640641,0.243954574616159
34.2302302302302,0.241102512554129
34.3963963963964,0.238290898603053
34.5625625625626,0.235558283925086
34.7287287287287,0.232800380256041
34.8948948948949,0.230133502837562
35.0610610610611,0.227462290181383
35.2272272272272,0.224843616874819
35.3933933933934,0.222264045938865
35.5595595595596,0.219676205296686
35.7257257257257,0.217136528786072
35.8918918918919,0.214625701385251
36.0580580580581,0.212149377411481
36.2242242242242,0.209711399552513
36.3903903903904,0.207346448063012
36.5565565565566,0.205025334768069
36.7227227227227,0.202742804400251
36.8888888888889,0.20049793674418
37.0550550550551,0.198301560642975
37.2212212212212,0.196131356774354
37.3873873873874,0.194022771938672
37.5535535535536,0.191931129634658
37.7197197197197,0.189856814416235
37.8858858858859,0.187837937761571
38.0520520520521,0.185872961891791
38.2182182182182,0.183947155276494
38.3843843843844,0.18204456648414
38.5505505505506,0.180195521038609
38.7167167167167,0.178440172468974
38.8828828828829,0.176730153423312
39.049049049049,0.175004143901279
39.2152152152152,0.173273174977041
39.3813813813814,0.171648178007122
39.5475475475475,0.170007962050023
39.7137137137137,0.168384150976039
39.8798798798799,0.166808464144336
40.046046046046,0.165299749145866
40.2122122122122,0.163809689016623
40.3783783783784,0.162358478807335
40.5445445445445,0.160936893890971
40.7107107107107,0.159545694202404
40.8768768768769,0.158191891961632
41.043043043043,0.15687838786248
41.2092092092092,0.155639501698142
41.3753753753754,0.15438870186317
41.5415415415415,0.153125932740934
41.7077077077077,0.151897859394352
41.8738738738739,0.150707296475445
42.04004004004,0.149558891901961
42.2062062062062,0.148472290385834
42.3723723723724,0.147375093704904
42.5385385385385,0.146318405878759
42.7047047047047,0.145298920361412
42.8708708708709,0.144269420241926
43.037037037037,0.143307739630174
43.2032032032032,0.142354125028433
43.3693693693694,0.141397211759228
43.5355355355355,0.140479271787698
43.7017017017017,0.139587123935209
43.8678678678679,0.138714888489129
44.034034034034,0.137862310498598
44.2002002002002,0.13708368278198
44.3663663663664,0.136297030684191
44.5325325325325,0.135509885813734
44.6986986986987,0.13479201696959
44.8648648648649,0.13406662997953
45.031031031031,0.133348059263712
45.1971971971972,0.132689193504618
45.3633633633634,0.132023297101848
45.5295295295295,0.131374819151281
45.6956956956957,0.130787933518817
45.8618618618619,0.130194592633851
46.028028028028,0.129594766543959
46.1941941941942,0.129013361369406
46.3603603603604,0.128454030803322
46.5265265265265,0.127913157671671
46.6926926926927,0.127391185215237
46.8588588588589,0.126943648516265
47.025025025025,0.126494942132818
47.1911911911912,0.126040899349052
47.3573573573574,0.125581495216366
47.5235235235235,0.125184188797699
47.6896896896897,0.124802152882745
47.8558558558559,0.124415308640831
48.022022022022,0.124023633416991
48.1881881881882,0.123665942660019
48.3543543543544,0.123330767982479
48.5205205205205,0.122991164133903
48.6866866866867,0.122676583921739
48.8528528528529,0.122387893660485
49.019019019019,0.122095134445621
49.1851851851852,0.121820659765095
49.3513513513514,0.121575819568075
49.5175175175175,0.121327247627799
49.6836836836837,0.121102999519347
49.8498498498498,0.120939033116311
50.016016016016,0.120771928143762
50.1821821821822,0.120601668840829
50.3483483483483,0.120428239440431
50.5145145145145,0.120251624169848
50.6806806806807,0.12007805286522
50.8468468468468,0.119933633213932
51.013013013013,0.119796140218061
51.1791791791792,0.119675011496365
51.3453453453453,0.119565017821585
51.5115115115115,0.119465349764336
51.6776776776777,0.119408574547801
51.8438438438438,0.119369525909385
52.01001001001,0.119328275969342
52.1761761761762,0.119284812744383
52.3423423423423,0.119239124244829
52.5085085085085,0.119206154414602
52.6746746746747,0.119222843559934
52.8408408408408,0.119237732019614
53.007007007007,0.119250809320012
53.1731731731732,0.119262064980113
53.3393393393393,0.119271488511886
53.5055055055055,0.119318229476095
53.6716716716717,0.119376183552562
53.8378378378378,0.119432630679907
54.004004004004,0.119487561508179
54.1701701701702,0.11956273063004
54.3363363363363,0.119661696272622
54.5025025025025,0.119759437774267
54.6686686686687,0.119855946783493
54.8348348348348,0.11995883152837
55.001001001001,0.12009666229501
55.1671671671672,0.12023353208127
55.3333333333333,0.120369433438257
55.4994994994995,0.120504358906665
55.6656656656657,0.120666689318983
55.8318318318318,0.120831934220602
55.997997997998,0.120996397676243
56.1641641641642,0.121182518090563
56.3303303303303,0.121374630404545
56.4964964964965,0.121566136360828
56.6626626626627,0.121775170546757
56.8288288288288,0.121993078078584
56.994994994995,0.122210544649434
57.1611611611612,0.122464381201899
57.3273273273273,0.122748494005615
57.4934934934935,0.123032597212065
57.6596596596597,0.123316686370414
57.8258258258258,0.123600757012446
57.991991991992,0.123884804652679
58.1581581581582,0.124168824788469
58.3243243243243,0.124452812900124
58.4904904904905,0.124736764451012
58.6566566566567,0.125020674887679
58.8228228228228,0.125345045629419
58.988988988989,0.125686289769703
59.1551551551552,0.126027855201869
59.3213213213213,0.126369738373986
59.4874874874875,0.126711935713753
59.6536536536537,0.127054443628575
59.8198198198198,0.127397258505622
59.985985985986,0.127740376711904
60.1521521521522,0.128113263447715
60.3183183183183,0.128506996857523
60.4844844844845,0.12890134665098
60.6506506506507,0.129296309999699
60.8168168168168,0.129691884051672
60.982982982983,0.130088065931302
61.1491491491491,0.130484852739426
61.3153153153153,0.130882241553352
61.4814814814815,0.131300721714549
61.6476476476476,0.131742641368285
61.8138138138138,0.132185431759633
61.97997997998,0.132629090599293
62.1461461461461,0.133073615571123
62.3123123123123,0.133519004332141
62.4784784784785,0.133965254512524
62.6446446446446,0.13441236371561
62.8108108108108,0.134883984010653
62.976976976977,0.135399156732742
63.1431431431431,0.135915601369739
63.3093093093093,0.136433316471324
63.4754754754755,0.136952300554774
63.6416416416416,0.137472552104913
63.8078078078078,0.137994069574068
63.973973973974,0.138516851382022
64.1401401401401,0.139040895915974
64.3063063063063,0.139566201530498
64.4724724724725,0.140092766547503
64.6386386386386,0.140620589256197
64.8048048048048,0.14114966791305
64.970970970971,0.141680000741766
65.1371371371371,0.142211585933245
65.3033033033033,0.142744421645558
65.4694694694695,0.143278506003921
65.6356356356356,0.143813837100663
65.8018018018018,0.14435041299521
65.967967967968,0.14488823171406
66.1341341341341,0.145467910083149
66.3003003003003,0.146057508198497
66.4664664664665,0.146648645468259
66.6326326326326,0.147241320457508
66.7987987987988,0.14783553169373
66.964964964965,0.148431277666768
67.1311311311311,0.149028556828781
67.2972972972973,0.149627367594192
67.4634634634635,0.150227708339646
67.6296296296296,0.150829577403969
67.7957957957958,0.151432973088128
67.961961961962,0.152037893655196
68.1281281281281,0.152644337330314
68.2942942942943,0.153252302300658
68.4604604604605,0.153861786715414
68.6266266266266,0.154472788685742
68.7927927927928,0.155085306284758
68.958958958959,0.155699337547506
69.1251251251251,0.156314880470939
69.2912912912913,0.156939570630383
69.4574574574575,0.15758376744314
69.6236236236236,0.158229622339147
69.7897897897898,0.158877133458711
69.955955955956,0.159526298901432
70.1221221221221,0.160177116726168
70.2882882882883,0.160829584951019
70.4544544544544,0.161483701553304
70.6206206206206,0.16213946446954
70.7867867867868,0.162796871595431
70.952952952953,0.16345592078585
71.1191191191191,0.164116609854835
71.2852852852853,0.164778936575574
71.4514514514514,0.165442898680402
71.6176176176176,0.166108493860801
71.7837837837838,0.166775719767396
71.94994994995,0.167453808722995
72.1161161161161,0.16813474450969
72.2822822822823,0.168817364217006
72.4484484484484,0.169501665434578
72.6146146146146,0.170187645710142
72.7807807807808,0.170875302549543
72.946946946947,0.171564633416749
73.1131131131131,0.172255635733859
73.2792792792793,0.172948306881129
73.4454454454454,0.173642644196983
73.6116116116116,0.17433864497804
73.7777777777778,0.175036306479138
73.9439439439439,0.175735625913361
74.1101101101101,0.176436600452069
74.2762762762763,0.177139227224935
74.4424424424424,0.177844568771114
74.6086086086086,0.178552733889765
74.7747747747748,0.179262555022534
74.9409409409409,0.179974029151222
75.1071071071071,0.180687199653934
75.2732732732733,0.18140206069402
75.4394394394394,0.182118565929589
75.6056056056056,0.182836712176568
75.7717717717718,0.183555897172846
75.9379379379379,0.184276236868603
76.1041041041041,0.184998201784581
76.2702702702703,0.185721788562982
76.4364364364364,0.186437826437763
76.6026026026026,0.187149247827113
76.7687687687688,0.187862195912013
76.9349349349349,0.188576667062292
77.1011011011011,0.189292657608589
77.2672672672673,0.190010163842441
77.4334334334334,0.190729182016379
77.5995995995996,0.191449708344023
77.7657657657658,0.192171739000177
77.9319319319319,0.192895270120934
78.0980980980981,0.193620297803775
78.2642642642643,0.19434681810768
78.4304304304304,0.195074827053233
78.5965965965966,0.195804320622732
78.7627627627628,0.19653529476031
78.9289289289289,0.197252688942536
79.0950950950951,0.197962145982674
79.2612612612613,0.198672940261515
79.4274274274274,0.199385067435744
79.5935935935936,0.200098523127138
79.7597597597598,0.200813302922705
79.9259259259259,0.201529402374826
80.0920920920921,0.2022468170014
80.2582582582583,0.202965542285991
80.4244244244244,0.203685573677975
80.5905905905906,0.204406906592696
80.7567567567568,0.205129536411616
80.9229229229229,0.205853458482475
81.0890890890891,0.206578668119447
81.2552552552552,0.207305160603305
81.4214214214214,0.208026786269392
81.5875875875876,0.208746160551734
81.7537537537538,0.209466753121881
81.9199199199199,0.210187812214722
82.0860860860861,0.210903585496482
82.2522522522522,0.211620524889149
82.4184184184184,0.21233862537924
82.5845845845846,0.213054019630938
82.7507507507508,0.213767608067689
82.9169169169169,0.214482307483238
83.0830830830831,0.215197303438128
83.2492492492492,0.21589028331831
83.4154154154154,0.21658423679431
83.5815815815816,0.217279158545409
83.7477477477478,0.217975043225365
83.9139139139139,0.218671885462622
84.0800800800801,0.219369679860521
84.2462462462462,0.220068420997516
84.4124124124124,0.220768103427384
84.5785785785786,0.221468721679442
84.7447447447448,0.222170270258769
84.9109109109109,0.222872743646422
85.0770770770771,0.223576136299658
85.2432432432432,0.224275766275906
85.4094094094094,0.224951168709688
85.5755755755756,0.225627326065408
85.7417417417417,0.226304232643781
85.9079079079079,0.226981882726019
86.0740740740741,0.227660270574063
86.2402402402402,0.228339390430826
86.4064064064064,0.229019236520427
86.5725725725726,0.229699803048432
86.7387387387387,0.2303810842021
86.9049049049049,0.231063074150622
87.0710710710711,0.231745767045366
87.2372372372372,0.232429157020122
87.4034034034034,0.233106057269488
87.5695695695696,0.233765163593375
87.7357357357357,0.23442482591822
87.9019019019019,0.235085038282888
88.0680680680681,0.235745794712575
88.2342342342342,0.236407089219069
88.4004004004004,0.237068915800998
88.5665665665666,0.237731268444093
88.7327327327327,0.238394141121443
88.8988988988989,0.239057527793752
89.0650650650651,0.239717724632224
89.2312312312312,0.240358220363067
89.3973973973974,0.240999099538462
89.5635635635636,0.24164035606566
89.7297297297297,0.242281983843264
89.8958958958959,0.242923976761492
90.0620620620621,0.243566328702445
90.2282282282282,0.244209033540367
90.3943943943944,0.244852085141914
90.5605605605606,0.245495477366417
90.7267267267267,0.246138538338784
90.8928928928929,0.246760017602063
91.0590590590591,0.24738171531114
91.2252252252252,0.248003625309464
91.3913913913914,0.248625741436736
91.5575575575576,0.249248057529182
91.7237237237237,0.249870567419815
91.8898898898899,0.250493264938703
92.0560560560561,0.25111614391324
92.2222222222222,0.251739198168412
92.3883883883884,0.252362421527062
92.5545545545546,0.25294693120588
92.7207207207207,0.253527284624662
92.8868868868869,0.254107595732545
93.053053053053,0.254687858401803
93.2192192192192,0.25526806650806
93.3853853853854,0.255848213930554
93.5515515515516,0.256428294552402
93.7177177177177,0.257008302260863
93.8838838838839,0.257588230947596
94.05005005005,0.258168074508927
94.2162162162162,0.258747826846111
94.3823823823824,0.259327481865586
94.5485485485486,0.259907033479242
94.7147147147147,0.260486475604675
94.8808808808809,0.26106580216545
95.047047047047,0.261645007091358
95.2132132132132,0.262224084318674
95.3793793793794,0.262803027790416
95.5455455455456,0.263381831456601
95.7117117117117,0.263960489274503
95.8778778778779,0.264538995208905
96.044044044044,0.265117343232357
96.2102102102102,0.26569552732543
96.3763763763764,0.266273541476967
96.5425425425425,0.266851379684339
96.7087087087087,0.267429035953695
96.8748748748749,0.267995791295896
97.041041041041,0.268537587311618
97.2072072072072,0.269079034752272
97.3733733733734,0.269620127766205
97.5395395395395,0.270160860514905
97.7057057057057,0.270701227173241
97.8718718718719,0.2712412219297
98.038038038038,0.271780838986624
98.2042042042042,0.272320072560446
98.3703703703704,0.272858916881922
98.5365365365365,0.273397366196369
98.7027027027027,0.273935414763888
98.8688688688689,0.274473056859605
99.035035035035,0.275010286773891
99.2012012012012,0.275547098812595
99.3673673673674,0.276083487297271
99.5335335335335,0.276619446565397
99.6996996996997,0.277154970970608
99.8658658658659,0.27769005488291
100.032032032032,0.278224692688906
100.198198198198,0.278758878792015
100.364364364364,0.279292607612689
100.530530530531,0.279825873588629
100.696696696697,0.280358671175002
100.862862862863,0.280890994844656
101.029029029029,0.281422839088328
101.195195195195,0.281954198414859
101.361361361361,0.282468677964469
101.527527527528,0.282975612808267
101.693693693694,0.283481954953528
101.85985985986,0.283987699087411
102.026026026026,0.284492839918027
102.192192192192,0.284997372174634
102.358358358358,0.285501290607825
102.524524524525,0.286004589989723
102.690690690691,0.286507265114167
102.856856856857,0.287009310796901
103.023023023023,0.287510721875757
103.189189189189,0.28801149321084
103.355355355355,0.288511619684711
103.521521521522,0.289011096202564
103.687687687688,0.289509917692405
103.853853853854,0.290008079105229
104.02002002002,0.290505575415194
104.186186186186,0.291002401619792
104.352352352352,0.291498552740023
104.518518518519,0.291994023820558
104.684684684685,0.292488809929913
104.850850850851,0.292982906160608
105.017017017017,0.293476307629332
105.183183183183,0.293969009477104
105.349349349349,0.294461006869434
105.515515515516,0.294952294996477
105.681681681682,0.295441564135837
105.847847847848,0.29591839491598
106.014014014014,0.296394454816106
106.18018018018,0.296869739199322
106.346346346346,0.297344243455009
106.512512512513,0.297817962998964
106.678678678679,0.29829089327354
106.844844844845,0.298763029747779
107.011011011011,0.299234367917546
107.177177177177,0.299704903305664
107.343343343343,0.300174631462043
107.50950950951,0.300643547963807
107.675675675676,0.301111648415422
107.841841841842,0.301578928448816
108.008008008008,0.302045383723506
108.174174174174,0.302511009926713
108.34034034034,0.302975802773482
108.506506506507,0.303439758006798
108.672672672673,0.303902871397696
108.838838838839,0.304365138745378
109.005005005005,0.304826555877315
109.171171171171,0.305287118649361
109.337337337337,0.305746822945853
109.503503503504,0.306205664679715
109.66966966967,0.30666363979256
109.835835835836,0.307120744254788
110.002002002002,0.307576974065682
110.168168168168,0.308032325253501
110.334334334334,0.308486793875575
110.500500500501,0.308940376018394
110.666666666667,0.309393067797695
110.832832832833,0.309844865358548
110.998998998999,0.31029576487544
111.165165165165,0.310745762552357
111.331331331331,0.311194854622863
111.497497497497,0.311643037350179
111.663663663664,0.312090307027252
111.82982982983,0.312536659976838
111.995995995996,0.312982092551563
112.162162162162,0.313426601133998
112.328328328328,0.313870182136726
112.494494494494,0.314312832002401
112.660660660661,0.314754547203816
112.826826826827,0.315195324243961
112.992992992993,0.315635159656083
113.159159159159,0.316074050003737
113.325325325325,0.316511991880849
113.491491491491,0.316948981911759
113.657657657658,0.317385016751275
113.823823823824,0.317820093084723
113.98998998999,0.318254207627988
114.156156156156,0.31868735712756
114.322322322322,0.319119538360576
114.488488488488,0.319550748134858
114.654654654655,0.319980983288952
114.820820820821,0.320410240692162
114.986986986987,0.320838517244585
115.153153153153,0.321265809877141
115.319319319319,0.3216921155516
115.485485485485,0.322117431260614
115.651651651652,0.32254175402774
115.817817817818,0.322965080907461
115.983983983984,0.323388989559419
116.15015015015,0.323812637536042
116.316316316316,0.324235287972379
116.482482482482,0.324656938029585
116.648648648649,0.325077584899733
116.814814814815,0.325497225805829
116.980980980981,0.325915858001818
117.147147147147,0.326333478772599
117.313313313313,0.326750085434023
117.479479479479,0.327165675332903
117.645645645646,0.327580245847017
117.811811811812,0.327993794385105
117.977977977978,0.32840631838687
118.144144144144,0.328817815322973
118.31031031031,0.329228282695029
118.476476476476,0.329637718035601
118.642642642643,0.330046118908189
118.808808808809,0.33045348290722
118.974974974975,0.330859807658036
119.141141141141,0.331265090816878
119.307307307307,0.331669330070872
119.473473473473,0.332072523138009
119.63963963964,0.332474667767124
119.805805805806,0.332875761737878
119.971971971972,0.333275802860731
120.138138138138,0.333674788976917
120.304304304304,0.334072717958421
120.47047047047,0.334469587707944
120.636636636637,0.334865396158876
120.802802802803,0.335260141275264
120.968968968969,0.335653821051775
121.135135135135,0.336046433513664
121.301301301301,0.336437976716735
121.467467467467,0.336828448747299
121.633633633634,0.33721784772214
121.7997997998,0.337606171788464
121.965965965966,0.337993419123862
122.132132132132,0.33837958793626
122.298298298298,0.338764676463875
122.464464464464,0.339148682975161
122.630630630631,0.339531605768764
122.796796796797,0.339913443173467
122.962962962963,0.340294193548136
123.129129129129,0.340674183421382
123.295295295295,0.341061817529152
123.461461461461,0.341448383657607
123.627627627628,0.341833880212889
123.793793793794,0.342218305630712
123.95995995996,0.342601658376305
124.126126126126,0.342983936944351
124.292292292292,0.343365139858924
124.458458458458,0.343745265673425
124.624624624625,0.344124312970521
124.790790790791,0.344502280362072
124.956956956957,0.34487916648907
125.123123123123,0.345254970021565
125.289289289289,0.345629689658596
125.455455455455,0.346003324128119
125.621621621622,0.346375872186933
125.787787787788,0.346747332620607
125.953953953954,0.347117704243404
126.12012012012,0.347486985898199
126.286286286286,0.347855176456407
126.452452452452,0.348222274817898
126.618618618619,0.348588279910921
126.784784784785,0.348953190692014
126.950950950951,0.349317006145928
127.117117117117,0.349679725285538
127.283283283283,0.350041347151756
127.449449449449,0.350401870813449
127.615615615616,0.350761295367342
127.781781781782,0.351119619937938
127.947947947948,0.351476843677418
128.114114114114,0.351832965765557
128.28028028028,0.352187985409625
128.446446446446,0.352541901844295
128.612612612613,0.352894714331549
128.778778778779,0.35324642216058
128.944944944945,0.353597024647693
129.111111111111,0.353946521136212
129.277277277277,0.354294910996374
129.443443443443,0.354642193625232
129.60960960961,0.354988368446553
129.775775775776,0.355333434910715
129.941941941942,0.355677392494604
130.108108108108,0.356020240701508
130.274274274274,0.356361979061013
130.44044044044,0.356706685395718
130.606606606607,0.35705667729243
130.772772772773,0.357405581710093
130.938938938939,0.357753398197399
131.105105105105,0.358100126328699
131.271271271271,0.358445765703889
131.437437437437,0.358790315948308
131.603603603604,0.359133776712625
131.76976976977,0.359476147672731
131.935935935936,0.359817428529629
132.102102102102,0.360157619009322
132.268268268268,0.360496718862701
132.434434434434,0.360834727865431
132.600600600601,0.36117164581784
132.766766766767,0.361507472544802
132.932932932933,0.361842207895623
133.099099099099,0.362175851743927
133.265265265265,0.362508403987535
133.431431431431,0.362839864548352
133.597597597598,0.363170233372247
133.763763763764,0.363499510428934
133.92992992993,0.363827695711857
134.096096096096,0.364154789238063
134.262262262262,0.364480791048089
134.428428428428,0.364805701205833
134.594594594595,0.365129519798443
134.760760760761,0.365452246936183
134.926926926927,0.365773882752318
135.093093093093,0.36609442740299
135.259259259259,0.36641388106709
135.425425425425,0.366732243946138
135.591591591592,0.367049516264156
135.757757757758,0.367365698267543
135.923923923924,0.367680790224948
136.09009009009,0.367994792427148
136.256256256256,0.368307705186913
136.422422422422,0.368619528838889
136.588588588589,0.368930263739462
136.754754754755,0.369239910266634
136.920920920921,0.369548468819894
137.087087087087,0.369855939820087
137.253253253253,0.370162323709289
137.419419419419,0.370467620950673
137.585585585586,0.370771832028382
137.751751751752,0.371076697108316
137.917917917918,0.371381243595493
138.084084084084,0.371684897417044
138.25025025025,0.371987659658415
138.416416416416,0.372289531422425
138.582582582583,0.372590513829138
138.748748748749,0.372890608015729
138.914914914915,0.373189815136356
139.081081081081,0.373488136362028
139.247247247247,0.373785572880474
139.413413413413,0.374082125896014
139.57957957958,0.374377796629427
139.745745745746,0.37467258631782
139.911911911912,0.374966496214497
140.078078078078,0.375259527588831
140.244244244244,0.375551681726127
140.41041041041,0.375842959927497
140.576576576577,0.376133363509726
140.742742742743,0.376422893805142
140.908908908909,0.376711552161483
141.075075075075,0.37699933994177
141.241241241241,0.377286258524174
141.407407407407,0.377572309301883
141.573573573574,0.377857493682976
141.73973973974,0.378141813090289
141.905905905906,0.378425268961283
142.072072072072,0.378707862747919
142.238238238238,0.378989595916522
142.404404404404,0.379270469947655
142.570570570571,0.379550486335984
142.736736736737,0.379829646590153
142.902902902903,0.38010795223265
143.069069069069,0.380385404799681
143.235235235235,0.380662005841036
143.401401401401,0.380937756919964
143.567567567568,0.38121265961304
143.733733733734,0.381486715510037
143.8998998999,0.381759926213799
144.066066066066,0.382032293340109
144.232232232232,0.382303818517563
144.398398398398,0.38257450338744
144.564564564565,0.382844349603576
144.730730730731,0.383113358832232
144.896896896897,0.383381532751972
145.063063063063,0.38364887305353
145.229229229229,0.383915381439685
145.395395395395,0.384181059625137
145.561561561562,0.384445909336375
145.727727727728,0.384709932311554
145.893893893894,0.384973130300369
146.06006006006,0.385235505063925
146.226226226226,0.385497058374618
146.392392392392,0.385757792016006
146.558558558559,0.38601770778268
