,pop,HD79,GM04,274-98,174-97,396-09,145-97,t
661,0.00408431961809304,0.020672214217795006,0.010942940926575018,9.07625140907734e-05,1.5616657869468243e-08,0.00023327256787671638,0.018892458376859052,109.83583583583584
662,0.0040729664492101915,0.020564543769096305,0.01092465330447155,9.02938939636574e-05,1.4906551460388286e-08,0.0002281838210456162,0.018783769815268005,110.002002002002
663,0.004061808821170569,0.020458247522390186,0.010906768295595684,8.983443534616836e-05,1.4229023020250614e-08,0.00022320849007801354,0.01867600293441895,110.16816816816817
664,0.004050844795287534,0.020353308398307016,0.01088928297785408,8.938390500267383e-05,1.3582685014994047e-08,0.00021834398581864294,0.018569148309818626,110.33433433433433
665,0.0040400725650532755,0.020249709586235985,0.010872194482352028,8.89421834118681e-05,1.2966200048575114e-08,0.00021358777579539548,0.01846319663722014,110.50050050050051
666,0.0040294903551015325,0.020147434538121643,0.010855499992367937,8.850915315991672e-05,1.2378266178330029e-08,0.00020893738208481647,0.01835813872773156,110.66666666666667
667,0.004019096420500937,0.02004646696226037,0.010839196742327833,8.80846988419572e-05,1.1817602230336172e-08,0.00020439037917759892,0.018253965505416147,110.83283283283284
668,0.004008889046048371,0.019946791006151286,0.010823282016779847,8.766870696359991e-05,1.1282933114774077e-08,0.00019994439184408124,0.018150668005587896,110.998998998999
669,0.003998866545562315,0.019848391027986332,0.010807753149368706,8.726106584242894e-05,1.077297514128916e-08,0.0001955970929997427,0.018048237373107047,111.16516516516516
670,0.003989027261176207,0.01975125140739875,0.010792607693210285,8.68616655095029e-05,1.0286421334353511e-08,0.00019134620930477632,0.0179466648606756,111.33133133133133
671,0.003979369613142289,0.019655356892903233,0.010777843035583146,8.647039761085576e-05,9.821926748627624e-09,0.00018718962452188623,0.017845941810427004,111.4974974974975
672,0.0039698921443442284,0.019560692469381198,0.010763456648152172,8.608715530899779e-05,9.378093784322345e-09,0.00018312523005798218,0.017746059629034847,111.66366366366367
673,0.003960593186282129,0.019467243352551462,0.010749446078501038,8.571183318441623e-05,8.954027128264052e-09,0.0001791509361841465,0.017647009848375653,111.82982982982983
674,0.003951471209588112,0.01937499498344098,0.010735808921464564,8.534432713707619e-05,8.550277089435942e-09,0.00017526469993984603,0.01754878409700223,111.995995995996
675,0.003942524712180642,0.019283933379777254,0.010722542818269554,8.498457628773198e-05,8.16605780082632e-09,0.00017146452352467752,0.017451374096245933,112.16216216216216
676,0.003933752218677948,0.019194044540397328,0.010709645455675649,8.463261193982626e-05,7.800443034509936e-09,0.0001677484526901132,0.017354771658060895,112.32832832832833
677,0.003925152279811445,0.019105314443427293,0.010697114565116161,8.428822614697752e-05,7.452471245769719e-09,0.00016411457513124637,0.01725896868286827,112.49449449449449
678,0.003916723471839168,0.01901772946173259,0.010684947988708171,8.39513296550841e-05,7.1211349276960125e-09,0.00016056101887853676,0.017163957157400444,112.66066066066067
679,0.003908464395959191,0.018931276176357256,0.010673143642609016,8.362183491343056e-05,6.8053699657859215e-09,0.00015708595068955738,0.01706972906806917,112.82682682682683
680,0.003900373677723052,0.01884594137154554,0.010661699316037445,8.329965600745211e-05,6.504044992542397e-09,0.0001536876254861439,0.016976277064086914,112.992992992993
681,0.0038924501325495117,0.018761712029763584,0.010650612929558262,8.298470859149932e-05,6.215950742073592e-09,0.0001503642200672626,0.01688359319573798,113.15915915915916
682,0.0038846923480966877,0.01867857532672111,0.010639882446171926,8.267690982160263e-05,5.939789404692081e-09,0.00014711416161002148,0.016791669882995797,113.32532532532532
683,0.0038770990318516183,0.018596518905280055,0.010629505870550594,8.237617828823696e-05,5.674163981514104e-09,0.00014393579410862674,0.016700499631624253,113.49149149149149
684,0.00386966891955633,0.018515530802944023,0.010619481248274214,8.208243394908632e-05,5.417567639058798e-09,0.00014082749938624928,0.01661007503317768,113.65765765765767
685,0.0038624007703800226,0.018435598467643918,0.010609806665066567,8.179559806180841e-05,5.1683730638475214e-09,0.00013778769557455507,0.016520388765000883,113.82382382382383
686,0.0038552933664255484,0.01835670991354072,0.010600480246031345,8.15155931167991e-05,4.925475644142789e-09,0.00013481483562700428,0.01643143359025534,113.98998998999
687,0.0038483455122359004,0.018278853337491224,0.01059150015488821,8.124234276995713e-05,4.691705495730896e-09,0.00013190740586592546,0.016343202365009628,114.15615615615616
688,0.003841556034300697,0.018202017114830746,0.010582864778146805,8.097582381197593e-05,4.467336150331036e-09,0.0001290639245633602,0.016255688034979784,114.32232232232232
689,0.003834923780562667,0.01812618979515591,0.010574572321244924,8.071604843078678e-05,4.252006690326111e-09,0.00012628294055568007,0.016168883629659528,114.48848848848849
690,0.003828447717453584,0.018051360098107375,0.010566621035247895,8.046286364741044e-05,4.045388088807823e-09,0.00012356303189197561,0.01608278226580791,114.65465465465465
691,0.003822126740192153,0.017977516990399844,0.010559009255808991,8.021620617792359e-05,3.847181793657789e-09,0.00012090283759091912,0.01599737713195496,114.82082082082083
692,0.0038159597345150957,0.017904650234184458,0.010551735356032668,7.99760143175567e-05,3.657118311628739e-09,0.00011830105991795247,0.01591266141579664,114.98698698698699
693,0.0038099456455275315,0.017832748670107788,0.010544797745831322,7.974222790011123e-05,3.4749557924255523e-09,0.00011575638923574766,0.015828628413118738,115.15315315315316
694,0.0038040834391041213,0.017761801759746544,0.010538194871282073,7.951478825737723e-05,3.30047861278646e-09,0.00011326754435219121,0.01574527150193937,115.31931931931932
695,0.003798372101479447,0.017691799126786256,0.010531925213983528,7.929363817855064e-05,3.133495960564162e-09,0.00011083327237100768,0.015662584134194222,115.48548548548548
696,0.0037928106388383865,0.01762273055351091,0.010525987290412552,7.907872186965084e-05,2.9738404188069607e-09,0.00010845234796580252,0.015580559856891114,115.65165165165165
697,0.0037873980769064907,0.01755458597729254,0.010520379683195425,7.886998491293792e-05,2.8213665498398834e-09,0.00010612357270244524,0.015499192305921268,115.81781781781783
698,0.0037821334605403632,0.017487355487080882,0.01051510118764657,7.866737422633029e-05,2.6759494793458695e-09,0.00010384577440979433,0.015418475183653238,115.98398398398399
699,0.0037770159078896674,0.017421029319892953,0.01051015029401831,7.847083802282194e-05,2.5374742812197737e-09,0.00010161780659876066,0.015338402271109336,116.15015015015015
700,0.003772044579751173,0.01735559838118252,0.010505525675883809,7.828032576989996e-05,2.4056835953545167e-09,9.943854792971358e-05,0.015258967422262723,116.31631631631632
701,0.0037672185142439106,0.017291053027932286,0.010501226041111691,7.80958091615778e-05,2.2803923670696467e-09,9.730690172822673e-05,0.015180164530964182,116.48248248248248
702,0.0037625368424114352,0.01722738393817061,0.010497250131345994,7.791725790642921e-05,2.1614719209284733e-09,9.522179554916454e-05,0.015101987577501537,116.64864864864865
703,0.0037579987137864135,0.017164581990014468,0.010493596721486111,7.774460433155971e-05,2.0487989965351872e-09,9.318218080517276e-05,0.01502443061930716,116.81481481481481
704,0.0037536032960425684,0.017102638202187877,0.01049026461916674,7.757780531051397e-05,1.9422539672275082e-09,9.118704346308031e-05,0.014947487786614847,116.98098098098099
705,0.003749349774646626,0.01704154373103272,0.010487252664237827,7.741681899832487e-05,1.8417190587693692e-09,8.923539571211428e-05,0.014871153257855197,117.14714714714715
706,0.0037452373525102556,0.016981289867519525,0.01048455972824452,7.726160479907378e-05,1.7470765680435141e-09,8.732626620193495e-05,0.014795421261787942,117.31331331331332
707,0.0037412652496420194,0.01692186803425828,0.010482184818843589,7.711212333345122e-05,1.6582070817441873e-09,8.545870751579982e-05,0.014720286110667107,117.47947947947948
708,0.003737432702799315,0.01686327004256453,0.01048012692501863,7.696833640631716e-05,1.5749876950697743e-09,8.363179612003867e-05,0.014645742183496265,117.64564564564564
709,0.0037337389862997115,0.016805487631615754,0.010478384954395436,7.683020697426162e-05,1.4972902304154538e-09,8.18446323652497e-05,0.014571783922492693,117.81181181181181
710,0.0037301835119889614,0.0167485125379086,0.010476957921067823,7.669769911316502e-05,1.4249794560658434e-09,8.009634053921678e-05,0.014498405810194313,117.97797797797799
