days,healthy pop
33.8978979,3.56055092180541e-05
34.06406406,3.43496946955405e-05
34.23023023,3.31387941686743e-05
34.3963964,3.19708615781559e-05
34.56256256,3.08439508543449e-05
34.72872873,2.97589642809563e-05
34.89489489,2.87130378837396e-05
35.06106106,2.77043718299411e-05
35.22722723,2.67313310563296e-05
35.39339339,2.57926499306944e-05
35.55955956,2.48888341608192e-05
35.72572573,2.40172885012463e-05
35.89189189,2.31766393802443e-05
36.05805806,2.23655130752796e-05
36.22422422,2.15833215882397e-05
36.39039039,2.08297798898032e-05
36.55655656,2.01029653871862e-05
36.72272272,1.9401719011937e-05
36.88888889,1.87248815698041e-05
37.05505506,1.80724864768442e-05
37.22122122,1.7443638648335e-05
37.38738739,1.6836951919351e-05
37.55355355,1.62514585415117e-05
37.71971972,1.56861906228672e-05
37.88588589,1.51412676380814e-05
38.05205205,1.46156246141352e-05
38.21821822,1.4108535505139e-05
38.38438438,1.3619368773537e-05
38.55055055,1.31475289778024e-05
38.71671672,1.26924569812198e-05
38.88288288,1.22533519662859e-05
39.04904905,1.18295788265323e-05
39.21521522,1.14207720293984e-05
39.38138138,1.10264430259179e-05
39.54754755,1.06461330107259e-05
39.71371371,1.02794130860716e-05
39.87987988,9.92574414178156e-06
40.04604605,9.58419140236333e-06
40.21221221,9.25467530792828e-06
40.37837838,8.93678483793143e-06
40.54454454,8.63012986177678e-06
40.71071071,8.33434098565988e-06
40.87687688,8.04906968345182e-06
41.04304304,7.77361047134572e-06
41.20920921,7.50775258368289e-06
41.37537538,7.25119214228249e-06
41.54154154,7.00360101299564e-06
41.70770771,6.76466654865701e-06
41.87387387,6.53409169208857e-06
42.04004004,6.31153053437699e-06
42.20620621,6.09666911633396e-06
42.37237237,5.88928268302523e-06
42.53853854,5.68911729914954e-06
42.7047047,5.4959329695919e-06
42.87087087,5.30950354298732e-06
43.03703704,5.12958605938952e-06
43.2032032,4.95580950986764e-06
43.36936937,4.78806788667257e-06
43.53553554,4.6261620494513e-06
43.7017017,4.46990419585352e-06
43.86786787,4.31911783490219e-06
44.03403403,4.17363785199817e-06
44.2002002,4.0327697549193e-06
44.36636637,3.89660946222368e-06
44.53253253,3.76509233700077e-06
44.6986987,3.63806841181283e-06
44.86486486,3.5153975334326e-06
45.03103103,3.39694930164955e-06
45.1971972,3.28260312160488e-06
45.36336336,3.17224818053327e-06
45.52952953,3.06578342895027e-06
45.6956957,2.96311762049097e-06
45.86186186,2.86416929095652e-06
46.02802803,2.76837988769772e-06
46.19419419,2.6753377405858e-06
46.36036036,2.58543676620095e-06
46.52652653,2.49858325186937e-06
46.69269269,2.41469056529489e-06
46.85885886,2.33367914023849e-06
47.02502503,2.25547650680347e-06
47.19119119,2.1800172755282e-06
47.35735736,2.10724312452351e-06
47.52352352,2.03710283085755e-06
47.68968969,1.96955223550447e-06
47.85585586,1.90447884400621e-06
48.02202202,1.84091798325181e-06
48.18818819,1.77951749463602e-06
48.35435435,1.72021561781e-06
48.52052052,1.66295519464901e-06
48.68668669,1.60768369455151e-06
48.85285285,1.55435320319367e-06
49.01901902,1.50292041344014e-06
49.18518519,1.45334664459674e-06
49.35135135,1.40559783227832e-06
49.51751752,1.35964452029197e-06
49.68368368,1.31546188048168e-06
49.84984985,1.27246145826062e-06
50.01601602,1.23074111845462e-06
50.18218218,1.19045358680072e-06
50.34834835,1.1515549190479e-06
50.51451451,1.11400384732011e-06
50.68068068,1.07776176137694e-06
50.84684685,1.04279272463648e-06
51.01301301,1.00906346705078e-06
51.17917918,9.76543379361314e-07
51.34534535,9.4520452527529e-07
51.51151151,9.15021635055969e-07
51.67767768,8.85831260112548e-07
51.84384384,8.57381991757735e-07
52.01001001,8.2987466121833e-07
52.17617618,8.03274193455284e-07
52.34234234,7.7754709657761e-07
52.50850851,7.52661457443269e-07
52.67467467,7.28586952370962e-07
52.84084084,7.05294835150491e-07
53.00700701,6.82757947307344e-07
53.17317317,6.60950713551596e-07
53.33933934,6.39849138045393e-07
53.50550551,6.19430812275058e-07
53.67167167,5.99607826350365e-07
53.83783784,5.80403600901027e-07
54.004004,5.61799753751971e-07
54.17017017,5.43777020006778e-07
54.33633634,5.26317558294952e-07
54.5025025,5.09404947260448e-07
54.66866867,4.93024182660906e-07
54.83483483,4.77161684412448e-07
55.001001,4.61805288699398e-07
55.16716717,4.4694425473502e-07
55.33333333,4.32569261763383e-07
55.4994995,4.18568985245088e-07
55.66566567,4.04933398888262e-07
55.83183183,3.91716987207102e-07
55.997998,3.78911301501966e-07
56.16416416,3.66509120324741e-07
56.33033033,3.54504443311591e-07
56.4964965,3.42892496468544e-07
56.66266266,3.31669729825922e-07
56.82882883,3.20833815518631e-07
56.99499499,3.10383652455562e-07
57.16116116,3.00319361102413e-07
57.32732733,2.90642287942173e-07
57.49349349,2.81355003483434e-07
57.65965966,2.72461300688632e-07
57.82582583,2.63966198327874e-07
57.99199199,2.55538788022181e-07
58.15815816,2.47223164028991e-07
58.32432432,2.39185582714962e-07
58.49049049,2.31421509427522e-07
58.65665666,2.23927046906822e-07
58.82282282,2.16698933761574e-07
58.98898899,2.09734543237123e-07
59.15515516,2.03031885825162e-07
59.32132132,1.96589607887845e-07
59.48748749,1.90406990565585e-07
59.65365365,1.84483952451854e-07
59.81981982,1.78821046616559e-07
59.98598599,1.73419463140314e-07
60.15215215,1.68281027974297e-07
60.31831832,1.6340820208333e-07
60.48448448,1.58521309247898e-07
60.65065065,1.53689631629354e-07
60.81681682,1.49023272000001e-07
60.98298298,1.44515998689563e-07
61.14914915,1.40161758568109e-07
61.31531532,1.35954678673033e-07
61.48148148,1.31889065355432e-07
61.64764765,1.27959403585944e-07
61.81381381,1.241603586471e-07
61.97997998,1.20486774239894e-07
62.14614615,1.16933674103971e-07
62.31231231,1.13496261299096e-07
62.47847848,1.10169917617199e-07
62.64464464,1.06950205013797e-07
62.81081081,1.03832864005288e-07
62.97697698,1.00798720204319e-07
63.14314314,9.78489913121441e-08
63.30930931,9.49843719860946e-08
63.47547548,9.22007617642104e-08
63.64164164,8.94942168471202e-08
63.80780781,8.68609496313544e-08
63.97397397,8.42973298385438e-08
64.14014014,8.17998832466264e-08
64.30630631,7.9365292780383e-08
64.47247247,7.69903980315536e-08
64.63863864,7.467219484711e-08
64.8048048,7.24078363212207e-08
64.97097097,7.01946316783717e-08
65.13713714,6.80300472354233e-08
65.3033033,6.59117059796313e-08
65.46946947,6.38740539580701e-08
65.63563564,6.18991406205824e-08
65.8018018,5.99769533382101e-08
65.96796797,5.81070119244071e-08
66.13413413,5.62890447539187e-08
66.3003003,5.45229878624373e-08
66.46646647,5.28089857202943e-08
66.63263263,5.1147390890123e-08
66.7987988,4.95387637409871e-08
66.96496496,4.79838731403474e-08
67.13113113,4.64836956798077e-08
67.2972973,4.50394163382278e-08
67.46346346,4.36524281858487e-08
67.62962963,4.23243321490346e-08
67.7957958,4.10569375112365e-08
67.96196196,3.97704895142178e-08
68.12812813,3.85094673163358e-08
68.29429429,3.72892033754501e-08
68.46046046,3.61096781045454e-08
68.62662663,3.49709727401085e-08
68.79279279,3.38732691107526e-08
68.95895896,3.28168494501012e-08
69.12512513,3.18020967931761e-08
69.29129129,3.08294947669236e-08
69.45745746,2.98996274259107e-08
69.62362362,2.90131796555936e-08
69.78978979,2.81709367248322e-08
69.95595596,2.7373784665845e-08
70.12212212,2.66227101019517e-08
70.28828829,2.5918800124192e-08
70.45445445,2.51862610315659e-08
70.62062062,2.44712461634296e-08
70.78678679,2.37827899572107e-08
70.95295295,2.31199058242821e-08
71.11911912,2.24816070571357e-08
71.28528529,2.18669070686531e-08
71.45145145,2.12748192660354e-08
71.61761762,2.07043569502956e-08
71.78378378,2.01545335624537e-08
71.94994995,1.96243624086099e-08
72.11611612,1.91128568946935e-08
72.28228228,1.86190304221399e-08
72.44844845,1.81418963037902e-08
72.61461461,1.76804679694301e-08
72.78078078,1.72337587358004e-08
72.94694695,1.68007820033613e-08
73.11311311,1.63805511692678e-08
73.27927928,1.59720795552191e-08
73.44544545,1.55743805591074e-08
73.61161161,1.51864675762319e-08
73.77777778,1.48073539321812e-08
73.94394394,1.44360530449435e-08
74.11011011,1.40715782421071e-08
74.27627628,1.3712942918471e-08
74.44244244,1.3359160467429e-08
74.60860861,1.30092442186779e-08
74.77477477,1.26622075866915e-08
74.94094094,1.23313767856353e-08
75.10710711,1.20701622897615e-08
75.27327327,1.18175920419915e-08
75.43943944,1.15729815684465e-08
75.60560561,1.13356464410667e-08
75.77177177,1.11049022300412e-08
75.93793794,1.08800644641184e-08
76.1041041,1.06604487269361e-08
76.27027027,1.04453705485828e-08
76.43643644,1.02341454989118e-08
76.6026026,1.002608914685e-08
76.76876877,9.82051702387652e-09
76.93493493,9.61674471131059e-09
77.1011011,9.41408774114708e-09
77.26726727,9.21186168218336e-09
77.43343343,9.00938210311362e-09
77.5995996,8.80596453608802e-09
77.76576577,8.60092454976451e-09
77.93193193,8.39357771319154e-09
78.0980981,8.18323955793381e-09
78.26426426,7.96922566588416e-09
78.43043043,7.75085156780499e-09
78.5965966,7.52743283294525e-09
78.76276276,7.29828503176831e-09
78.92892893,7.06272369321494e-09
79.0950951,6.82006438738307e-09
79.26126126,6.56962268607957e-09
79.42742743,6.31071411568203e-09
79.59359359,6.10249470735511e-09
79.75975976,5.9551180084425e-09
79.92592593,5.81064998531104e-09
80.09209209,5.66886635507531e-09
80.25825826,5.52954280933952e-09
80.42442442,5.39245507356064e-09
80.59059059,5.25737883990801e-09
80.75675676,5.12408982535512e-09
80.92292292,4.99236374644521e-09
81.08908909,4.86197629599294e-09
81.25525526,4.73270319062905e-09
81.42142142,4.60432014671558e-09
81.58758759,4.47660285746984e-09
81.75375375,4.34932704695167e-09
81.91991992,4.22226840851149e-09
82.08608609,4.09520265847826e-09
82.25225225,3.9679055131827e-09
82.41841842,3.84015266597263e-09
82.58458458,3.71171984091216e-09
82.75075075,3.5823827312126e-09
82.91691692,3.45191705323863e-09
83.08308308,3.3200985236269e-09
83.24924925,3.18670283518096e-09
83.41541542,3.05150570444929e-09
83.58158158,2.91428284841377e-09
83.74774775,2.77480995922763e-09
83.91391391,2.63286276236565e-09
84.08008008,2.48821694941252e-09
84.24624625,2.38509751062637e-09
84.41241241,2.29475085131717e-09
84.57857858,2.20711737329465e-09
84.74474474,2.12217908706655e-09
84.91091091,2.03991798236791e-09
85.07707708,1.96031606434872e-09
85.24324324,1.88335533751893e-09
85.40940941,1.80901779257393e-09
85.57557558,1.73728543418193e-09
85.74174174,1.66814026638425e-09
85.90790791,1.60156428081679e-09
86.07407407,1.53753948545264e-09
86.24024024,1.47604787254405e-09
86.40640641,1.41707144597821e-09
86.57257257,1.3605922090367e-09
86.73873874,1.30659215488007e-09
86.9049049,1.25505328996767e-09
87.07107107,1.20595760805461e-09
87.23723724,1.15928711227388e-09
87.4034034,1.11502380517472e-09
87.56956957,1.07314968138794e-09
87.73573574,1.03364674360709e-09
87.9019019,9.96496993954895e-10
88.06806807,9.61682427918374e-10
88.23423423,9.29185049647697e-10
88.4004004,8.98986855189834e-10
88.56656657,8.71069846527527e-10
88.73273273,8.44780263063949e-10
88.8988989,8.15726479875387e-10
89.06506507,7.88304038804235e-10
89.23123123,7.62474257698352e-10
89.3973974,7.38198449791217e-10
89.56356356,7.15437934350288e-10
89.72972973,6.94154024978482e-10
89.8958959,6.74308039431254e-10
90.06206206,6.55861295117926e-10
90.22822823,6.38775106160646e-10
90.39439439,6.23010790961485e-10
90.56056056,6.08529663965458e-10
90.72672673,5.95293042501168e-10
90.89289289,5.83262243597618e-10
91.05905906,5.723985821492e-10
91.22522523,5.62663375256346e-10
91.39139139,5.54017939747817e-10
91.55755756,5.46423590925469e-10
91.72372372,5.3984164604892e-10
91.88988989,5.342334206684e-10
92.05605606,5.29560231550575e-10
92.22222222,5.25783395237043e-10
92.38838839,5.22864227615671e-10
92.55455455,5.20764045383342e-10
92.72072072,5.19444164629721e-10
92.88688689,5.18865901845947e-10
93.05305305,5.18990573344644e-10
93.21921922,5.19779495483259e-10
93.38538539,5.05353565508776e-10
93.55155155,4.70688258154574e-10
93.71771772,4.366626802578e-10
93.88388388,4.03276835913832e-10
94.05005005,3.70530721104291e-10
94.21621622,3.38424337857614e-10
94.38238238,3.06957688048242e-10
94.54854855,2.76130767888794e-10
94.71471471,2.45943581089662e-10
94.88088088,2.16396124017444e-10
95.04704705,1.87488398508103e-10
95.21321321,1.59220406243558e-10
95.37937938,1.31592143821447e-10
95.54554555,1.046036129622e-10
95.71171171,7.82548152322551e-11
95.87787788,5.25457474602411e-11
96.04404404,2.74764127405299e-11
96.21021021,3.04680805574626e-12
96.37637638,-2.07430650661759e-11
96.54254254,-4.38932052512839e-11
96.70870871,-6.64036152859756e-11
96.87487487,-8.82742924608576e-11
97.04104104,-1.09505239408312e-10
97.20720721,-1.30096454792906e-10
97.37337337,-1.5004793743318e-10
97.53953954,-1.69359689730543e-10
97.70570571,-1.88031710465037e-10
97.87187187,-2.06063998570715e-10
98.03803804,-2.23456556217981e-10
98.2042042,-2.4020938131343e-10
98.37037037,-2.56322475873459e-10
98.53653654,-2.71795838870627e-10
98.7027027,-2.8662946943147e-10
98.86886887,-3.00823369341411e-10
99.03503504,-3.14377537688481e-10
99.2012012,-3.27291973714733e-10
99.36736737,-3.39566678974571e-10
99.53353353,-3.5120165199059e-10
99.6996997,-3.6219689416319e-10
99.86586587,-3.72552404772925e-10
100.032032,-3.82268181557989e-10
100.1981982,-3.91344230776855e-10
100.3643644,-3.99780548201862e-10
100.5305305,-4.07577129333456e-10
100.6966967,-4.14733983555738e-10
100.8628629,-4.21251105984151e-10
101.029029,-4.27128493274131e-10
101.1951952,-4.3236615249981e-10
101.3613614,-4.3696407993163e-10
101.5275275,-4.40922273380024e-10
101.6936937,-4.44240737609109e-10
101.8598599,-4.46919470044317e-10
102.026026,-4.48958469651097e-10
102.1921922,-4.50357738883589e-10
102.3583584,-4.51117276322222e-10
102.5245245,-4.51237082087387e-10
102.6906907,-4.50717156323295e-10
102.8568569,-4.49557498765335e-10
103.023023,-4.47758110688905e-10
103.1891892,-4.4531898992821e-10
103.3553554,-4.42240137373656e-10
103.5215215,-4.38521555455612e-10
103.6876877,-4.34163239698328e-10
103.8538539,-4.29165192147176e-10
104.02002,-4.23527416387522e-10
104.1861862,-4.1724990563365e-10
104.3523524,-4.1033266308591e-10
104.5185185,-4.02775693484646e-10
104.6846847,-3.94578987734176e-10
104.8508509,-3.85742550189846e-10
105.017017,-3.76266386746978e-10
105.1831832,-3.66150485999914e-10
105.3493493,-3.55394860124307e-10
105.5155155,-3.43999496174518e-10
105.6816817,-3.31964400430861e-10
105.8478478,-3.19289580713644e-10
106.014014,-3.05975021767262e-10
106.1801802,-2.92020731027016e-10
106.3463463,-2.77426717468189e-10
106.5125125,-2.62192963525214e-10
106.6786787,-2.4631947778837e-10
106.8448448,-2.29806270387938e-10
107.011011,-2.12653321448369e-10
107.1771772,-1.94860640714939e-10
107.3433433,-1.76428239472898e-10
107.5095095,-1.57356095536736e-10
107.6756757,-1.3764421980671e-10
107.8418418,-1.17292624723064e-10
108.008008,-9.63012857903067e-11
108.1741742,-7.46702150636908e-11
108.3403403,-6.16408566226411e-11
108.5065065,-6.4211380840614e-11
108.6726727,-6.66973182530781e-11
108.8388388,-6.90986674403432e-11
109.005005,-7.14154312927107e-11
109.1711712,-7.36476083395742e-11
109.3373373,-7.57951973139511e-11
109.5035035,-7.78582008007155e-11
109.6696697,-7.98366174819783e-11
109.8358358,-8.17304462434671e-11
110.002002,-8.35396893646261e-11
110.1681682,-8.52643456802858e-11
110.3343343,-8.69044142288865e-11
110.5005005,-8.84598969844424e-11
110.6666667,-8.99307929344968e-11
110.8328328,-9.13171012702117e-11
110.998999,-9.26188236601646e-11
111.1651652,-9.38359592446158e-11
111.3313313,-9.49685073674426e-11
111.4974975,-9.60164693917924e-11
111.6636637,-9.69798446106407e-11
111.8298298,-9.78586325205769e-11
111.995996,-9.86528341793285e-11
112.1621622,-9.93624490325712e-11
112.3283283,-9.99874767296194e-11
112.4944945,-1.00527918022765e-10
112.6606607,-1.00983772510408e-10
112.8268268,-1.01355039994568e-10
112.992993,-1.01641720922108e-10
113.1591592,-1.0184381504415e-10
113.3253253,-1.01961322315422e-10
113.4914915,-1.01994242877362e-10
113.6576577,-1.01942576633793e-10
113.8238238,-1.01806323692181e-10
113.98999,-1.01585483888513e-10
114.1561562,-1.01280057279349e-10
114.3223223,-1.00890044124844e-10
114.4884885,-1.00415443955576e-10
114.6546547,-9.98562569808059e-11
114.8208208,-9.92124836134133e-11
114.986987,-9.84841230785418e-11
115.1531532,-9.7671175738171e-11
115.3193193,-9.67736421578879e-11
115.4854855,-9.57915212574157e-11
115.6516517,-9.47248135514396e-11
115.8178178,-9.35735197582707e-11
115.983984,-9.23376384921907e-11
116.1501502,-9.10171704206115e-11
116.3163163,-8.96121164145569e-11
116.4824825,-8.81224747828762e-11
116.6486486,-8.65482473185286e-11
116.8148148,-8.48894321267488e-11
116.980981,-8.31460301294651e-11
117.1471471,-8.13180424522293e-11
117.3133133,-7.94054668948453e-11
117.4794795,-7.74083045319598e-11
117.6456456,-7.53265566418346e-11
117.8118118,-7.31602207188488e-11
117.977978,-7.09092979903602e-11
118.1441441,-6.85737898873457e-11
118.3103103,-6.61536935987568e-11
118.4764765,-6.36490105046663e-11
118.6426426,-6.10597421887637e-11
118.8088088,-5.83858855345706e-11
118.974975,-5.56274420748759e-11
119.1411411,-5.27844135460863e-11
119.3073073,-4.98567965262914e-11
119.4734735,-4.68445927009924e-11
119.6396396,-4.37478039593159e-11
119.8058058,-4.05664265739167e-11
119.971972,-3.73004623830158e-11
120.1381381,-3.394991342845e-11
120.3043043,-3.05147756774477e-11
120.4704705,-2.69950511209439e-11
120.6366366,-2.33907419534899e-11
120.8028028,-1.97018438368846e-11
120.968969,-1.59283589147771e-11
121.1351351,-1.20702895344344e-11
121.3013013,-8.12763105222659e-12
121.4674675,-4.10038576451602e-12
121.6336336,1.14438287148205e-14
121.7997998,4.20786267652564e-12
121.965966,8.48886832983926e-12
122.1321321,1.28544581359585e-11
122.2982983,1.73046373493724e-11
122.4644645,2.18394033682894e-11
122.6306306,2.64587533872965e-11
122.7967968,3.11626929663134e-11
122.962963,3.59512193508337e-11
123.1291291,4.0824329582729e-11
123.2952953,4.44112684339098e-11
123.4614615,4.48917801827644e-11
123.6276276,4.53573556737506e-11
123.7937938,4.58079954672435e-11
123.95996,4.62436992785604e-11
124.1261261,4.66644668589758e-11
124.2922923,4.70702987149317e-11
124.4584585,4.74611945887108e-11
124.6246246,4.78371542585542e-11
124.7907908,4.81981781769717e-11
124.956957,4.85442661132137e-11
125.1231231,4.88754178724852e-11
125.2892893,4.91916338533649e-11
125.4554555,4.94929138520709e-11
125.6216216,4.97792577007704e-11
125.7877878,5.00506657441124e-11
125.953954,5.03071378052801e-11
126.1201201,5.0548673743407e-11
126.2862863,5.0775273849213e-11
126.4524525,5.09869379728424e-11
126.6186186,5.11836660003991e-11
126.7847848,5.13654581686662e-11
126.950951,5.15323143547584e-11
127.1171171,5.16842344717438e-11
127.2832833,5.18212187024737e-11
127.4494494,5.19432668820726e-11
127.6156156,5.20503791574409e-11
127.7817818,5.21425554506337e-11
127.9479479,5.22197957196613e-11
128.1141141,5.22821000574918e-11
128.2802803,5.23294684131475e-11
128.4464464,5.23619007716031e-11
128.6126126,5.23793971718965e-11
128.7787788,5.23819575900138e-11
128.9449449,5.2369582037898e-11
129.1111111,5.23422705006536e-11
129.2772773,5.23000229812332e-11
129.4434434,5.2242839518546e-11
129.6096096,5.21707200437645e-11
129.7757758,5.20836645868069e-11
129.9419419,5.19816732135478e-11
130.1081081,5.18647458012279e-11
130.2742743,5.17328824067332e-11
130.4404404,5.15860831229027e-11
130.6066066,5.14243477730463e-11
130.7727728,5.12476764410132e-11
130.9389389,5.10560692466101e-11
131.1051051,5.0849525959216e-11
131.2712713,5.06280466896457e-11
131.4374374,5.03916315846724e-11
131.6036036,5.01402803597405e-11
131.7697698,4.98739931526325e-11
131.9359359,4.95927701370867e-11
132.1021021,4.92966109746171e-11
132.2682683,4.89855158299725e-11
132.4344344,4.86594849038547e-11
132.6006006,4.83185178038473e-11
132.7667668,4.7962614721665e-11
132.9329329,4.75917758849753e-11
133.0990991,4.72060008474307e-11
133.2652653,4.68052898277107e-11
133.4314314,4.63896430804495e-11
133.5975976,4.59590601053678e-11
133.7637638,4.55135411481112e-11
133.9299299,4.50530864902775e-11
134.0960961,4.45776955776575e-11
134.2622623,4.40873686828631e-11
134.4284284,4.3582106114458e-11
134.5945946,4.30619072643015e-11
134.7607608,4.25267724319693e-11
134.9269269,4.19767019529923e-11
135.0930931,4.1411695165298e-11
135.2592593,4.08317523954281e-11
135.4254254,4.02368740058797e-11
135.5915916,3.96270592806476e-11
135.7577578,3.90023085732406e-11
135.9239239,3.83626222731202e-11
136.0900901,3.77079996103509e-11
136.2562563,3.70384409654062e-11
136.4224224,3.63539467547144e-11
136.5885886,3.56545161544074e-11
136.7547548,3.49401495719249e-11
136.9209209,3.42108474506612e-11
137.0870871,3.3466608912817e-11
137.2532533,3.27074343927974e-11
137.4194194,3.19333243609617e-11
137.5855856,3.11442778855798e-11
137.7517518,3.0340295428023e-11
137.9179179,2.95213774856159e-11
