,pop,273-98,223-98,251-05,ME72,MH81,MI64,t
454,0.00010083296477734497,2.0522590644900432e-05,0.018985710570156706,0.0010021409189856576,8.122345092063958e-05,1.1812305826305453e-06,0.0001635207293762511,75.43943943943944
455,9.802122520222146e-05,1.9854401394452758e-05,0.018796381941821184,0.0009817900655801149,7.890838649341451e-05,1.1356894736719862e-06,0.00015929269289290354,75.6056056056056
456,9.529059672636251e-05,1.9208314971824223e-05,0.018610246082172273,0.0009618982494847164,7.666139924033738e-05,1.0917995593919032e-06,0.00015517960889512152,75.77177177177177
457,9.263875208262625e-05,1.8583657234123812e-05,0.018427244909506865,0.0009424528753400967,7.44805064223743e-05,1.0497187461191145e-06,0.00015117816415115208,75.93793793793795
458,9.006324341799645e-05,1.7979791209016187e-05,0.018247321543973086,0.0009234438112781901,7.236349925198509e-05,1.0094212515115204e-06,0.00014728512585084714,76.10410410410411
459,8.756180306160368e-05,1.739580785892539e-05,0.018070421351669672,0.0009048605689927597,7.030836967721064e-05,9.706832355695396e-07,0.00014349733651883298,76.27027027027027
460,8.513222867058583e-05,1.683067158204735e-05,0.017896489475589247,0.0008866929164558328,6.83134384921431e-05,9.334392210017425e-07,0.0001398125453409128,76.43643643643644
461,8.277237998940307e-05,1.6284116239893493e-05,0.017725472691711222,0.0008689307180891376,6.63769535311405e-05,8.976253600504063e-07,0.000136227371746717,76.6026026026026
462,8.048017560915336e-05,1.5755543149725375e-05,0.0175573188753001,0.0008515636066889066,6.449723869334134e-05,8.63179241596393e-07,0.000132738972801983,76.76876876876877
463,7.825373236089918e-05,1.5244381613483479e-05,0.017391976967722777,0.0008345824295828514,6.267230376283086e-05,8.300396982640274e-07,0.0001293445849202683,76.93493493493493
464,7.609110328668681e-05,1.475008891778716e-05,0.017229397552399196,0.0008179779468368884,6.090021807115323e-05,7.981466135259722e-07,0.0001260415130153198,77.10110110110111
465,7.399035651462365e-05,1.4272150333934822e-05,0.017069531766408016,0.0008017411985707104,5.917975650827215e-05,7.674407288081176e-07,0.00012282712645027405,77.26726726726727
466,7.194965684917733e-05,1.3809806716721014e-05,0.016912331664280036,0.0007858631523260664,5.750942396615025e-05,7.378634505944425e-07,0.00011969885498685405,77.43343343343344
467,6.996721791970103e-05,1.3362532187543439e-05,0.016757750415351675,0.0007703351392249073,5.588779095135994e-05,7.093566575319038e-07,0.00011665455680786113,77.5995995995996
468,6.80412993170097e-05,1.2929958139499972e-05,0.01660574214155967,0.0007551490541355044,5.4313493585083226e-05,6.820780328042268e-07,0.00011369208043027889,77.76576576576576
469,6.617020372995642e-05,1.2511624924716412e-05,0.016456262206877997,0.0007402968878241326,5.278523360311171e-05,6.558552879807223e-07,0.0001108088553354311,77.93193193193193
470,6.435271570095203e-05,1.2107096245667812e-05,0.016309266957862393,0.0007257708925142217,5.130076737431687e-05,6.306365944217221e-07,0.00010800264487648845,78.0980980980981
471,6.258706881149768e-05,1.1715959155178607e-05,0.016164713188440212,0.000711562620602443,4.985926590997195e-05,6.063827269390831e-07,0.00010527127033971717,78.26426426426427
472,6.0871673880961524e-05,1.1337824056422407e-05,0.016022558785729866,0.0006976649413623702,4.845956100975103e-05,5.830557806386327e-07,0.00010261260791184261,78.43043043043043
473,5.9205037322034514e-05,1.0971579883531173e-05,0.015882762488238916,0.0006840707101597162,4.710046615952834e-05,5.606190528981022e-07,0.00010002458564741487,78.5965965965966
474,5.758570099155807e-05,1.0617206998840188e-05,0.01574528402474084,0.0006707729457955574,4.578084815051513e-05,5.390369253450503e-07,9.750519170936688e-05,78.76276276276276
475,5.6012239645539136e-05,1.0274391396271652e-05,0.015610084443744064,0.0006577645531803737,4.4499627079259594e-05,5.182747458347882e-07,9.505299036393258e-05,78.92892892892893
476,5.448325839416522e-05,9.942768402958501e-06,0.015477124693990782,0.0006450374636158694,4.3255456176749016e-05,4.982987104283053e-07,9.266580664164363e-05,79.09509509509509
477,5.299739015681934e-05,9.621992162203152e-06,0.015346366871989042,0.0006325859239446804,4.2046771008529276e-05,4.790757453701925e-07,9.034182885454244e-05,79.26126126126127
478,5.155329311709559e-05,9.311735633477615e-06,0.015217773831781339,0.0006204035246027622,4.08729527021029e-05,4.6059183257491943e-07,8.807929358554607e-05,79.42742742742743
479,5.015049285855442e-05,9.011690592423332e-06,0.015091309161627792,0.000608484051850377,3.973300188011908e-05,4.4285428753729434e-07,8.587648333659655e-05,79.5935935935936
480,4.878745854778581e-05,8.721567630851275e-06,0.014966937377105178,0.0005968214877720974,3.862596112068776e-05,4.258021481672813e-07,8.373172417681315e-05,79.75975975975976
